trial,worker,mode,sample,window,cpu,memory
1,3,satcap,73,3,0.12,0.67333984375
1,3,satcap,74,3,0.12,0.67333984375
1,3,satcap,75,3,0.08,0.7228190104166666
1,3,satcap,76,3,0.12,0.7228190104166666
1,3,satcap,77,3,0.039,0.7228190104166666
1,3,satcap,78,3,0.0,0.7228190104166666
1,3,satcap,79,3,0.04,0.7228190104166666
1,0,satcap,0,0,0.075,0.21842447916666666
1,0,satcap,1,0,0.079,0.18619791666666666
1,0,satcap,2,0,0.37,0.7703450520833334
1,0,satcap,3,0,0.079,0.2513834635416667
1,0,satcap,4,0,0.14300000000000002,0.22957356770833334
1,0,satcap,5,0,0.204,0.24365234375
1,0,satcap,6,0,0.11800000000000001,0.4597981770833333
1,0,satcap,7,0,0.16,0.4597981770833333
1,0,satcap,8,0,0.12,0.4597981770833333
1,0,satcap,9,0,0.11900000000000001,0.63427734375
1,0,satcap,10,0,0.12,0.63427734375
1,0,satcap,11,0,0.158,0.63427734375
1,0,satcap,12,0,0.11800000000000001,0.63427734375
1,0,satcap,13,0,0.12,0.63427734375
1,0,satcap,14,0,0.12,0.63427734375
1,0,satcap,15,0,0.08,0.63427734375
1,0,satcap,16,0,0.08,0.63427734375
1,0,satcap,17,0,0.08,0.63427734375
1,0,satcap,18,0,0.0,0.63427734375
1,0,satcap,19,0,0.08,0.63427734375
1,0,satcap,20,1,0.268,0.8282877604166666
1,0,satcap,21,1,0.039,0.259033203125
1,0,satcap,22,1,0.0,0.477783203125
1,0,satcap,23,1,0.039,0.7147623697916666
1,0,satcap,24,1,0.037000000000000005,0.4791666666666667
1,0,satcap,25,1,0.04,0.4791666666666667
1,0,satcap,26,1,0.039,0.7630208333333334
1,0,satcap,27,1,0.04,0.4791666666666667
1,0,satcap,28,1,0.04,0.4791666666666667
1,0,satcap,29,1,0.079,0.5989583333333334
1,0,satcap,30,1,0.0,0.5989583333333334
1,0,satcap,31,1,0.35,0.7992350260416666
1,0,satcap,32,1,0.11800000000000001,0.18204752604166666
1,0,satcap,33,1,0.078,0.445068359375
1,0,satcap,34,1,0.158,0.6143391927083334
1,0,satcap,35,1,0.12,0.6143391927083334
1,0,satcap,36,1,0.12,0.6143391927083334
1,0,satcap,37,1,0.16,0.6143391927083334
1,0,satcap,38,1,0.35200000000000004,0.8780110677083334
1,0,satcap,39,1,0.196,0.2910970052083333
1,0,satcap,40,2,0.154,0.4681803385416667
1,0,satcap,41,2,0.159,0.4681803385416667
1,0,satcap,42,2,0.079,0.504638671875
1,0,satcap,43,2,0.17600000000000002,0.7650553385416666
1,0,satcap,44,2,0.12,0.7650553385416666
1,0,satcap,45,2,0.556,0.8641764322916666
1,0,satcap,46,2,0.365,0.8193359375
1,0,satcap,47,2,0.32899999999999996,0.8307291666666666
1,0,satcap,48,2,0.297,0.8238118489583334
1,0,satcap,49,2,0.308,0.8789876302083334
1,0,satcap,50,2,0.039,0.2513020833333333
1,0,satcap,51,2,0.04,0.44921875
1,0,satcap,52,2,0.0,0.6940104166666666
1,0,satcap,53,2,0.037000000000000005,0.6940104166666666
1,0,satcap,54,2,0.039,0.6940104166666666
1,0,satcap,55,2,0.04,0.7278645833333334
1,0,satcap,56,2,0.04,0.7278645833333334
1,0,satcap,57,2,0.0,0.7278645833333334
1,0,satcap,58,2,0.039,0.7278645833333334
1,0,satcap,59,2,0.0,0.7278645833333334
1,0,satcap,60,3,0.035,0.7278645833333334
1,0,satcap,61,3,0.079,0.7278645833333334
1,0,satcap,62,3,0.04,0.7278645833333334
1,0,satcap,63,3,0.08,0.7278645833333334
1,0,satcap,64,3,0.079,0.7278645833333334
1,0,satcap,65,3,0.078,0.7278645833333334
1,0,satcap,66,3,0.12,0.7278645833333334
1,0,satcap,67,3,0.12,0.7278645833333334
1,0,satcap,68,3,0.11800000000000001,0.7278645833333334
1,0,satcap,69,3,0.109,0.7278645833333334
1,0,satcap,70,3,0.159,0.7278645833333334
1,0,satcap,71,3,0.19899999999999998,0.7278645833333334
1,0,satcap,72,3,0.11800000000000001,0.7278645833333334
1,0,satcap,73,3,0.159,0.7278645833333334
1,0,satcap,74,3,0.157,0.7278645833333334
1,0,satcap,75,3,0.079,0.7278645833333334
1,0,satcap,76,3,0.313,0.841064453125
1,0,satcap,77,3,0.154,0.2880859375
1,0,satcap,78,3,0.04,0.5042317708333334
1,0,satcap,79,3,0.12,0.5042317708333334
1,2,satcap,0,0,0.076,0.2809244791666667
1,2,satcap,1,0,0.40700000000000003,0.7693684895833334
1,2,satcap,2,0,0.158,0.21354166666666666
1,2,satcap,3,0,0.14800000000000002,0.421875
1,2,satcap,4,0,0.157,0.6197916666666666
1,2,satcap,5,0,0.38799999999999996,0.8472493489583334
1,2,satcap,6,0,0.406,0.8101399739583334
1,2,satcap,7,0,0.36700000000000005,0.854736328125
1,2,satcap,8,0,0.371,0.8333333333333334
1,2,satcap,9,0,0.39899999999999997,0.75390625
1,2,satcap,10,0,0.155,0.2676595052083333
1,2,satcap,11,0,0.079,0.457763671875
1,2,satcap,12,0,0.159,0.457763671875
1,2,satcap,13,0,0.04,0.457763671875
1,2,satcap,14,0,0.11800000000000001,0.6400553385416666
1,2,satcap,15,0,0.0,0.6400553385416666
1,2,satcap,16,0,0.079,0.6400553385416666
1,2,satcap,17,0,0.0,0.6400553385416666
1,2,satcap,18,0,0.33,0.881591796875
1,2,satcap,19,0,0.039,0.286376953125
1,2,satcap,20,1,0.066,0.2713216145833333
1,2,satcap,21,1,0.039,0.50830078125
1,2,satcap,22,1,0.035,0.50830078125
1,2,satcap,23,1,0.04,0.50830078125
1,2,satcap,24,1,0.297,1.0
1,2,satcap,25,1,0.04,0.5087076822916666
1,2,satcap,26,1,0.0,0.5087076822916666
1,2,satcap,27,1,0.04,0.7222493489583334
1,2,satcap,28,1,0.08,0.7222493489583334
1,2,satcap,29,1,0.073,0.7222493489583334
1,2,satcap,30,1,0.08,0.7352701822916666
1,2,satcap,31,1,0.158,0.7352701822916666
1,2,satcap,32,1,0.12,0.7352701822916666
1,2,satcap,33,1,0.12,0.7352701822916666
1,2,satcap,34,1,0.16,0.7352701822916666
1,2,satcap,35,1,0.11699999999999999,0.7352701822916666
1,2,satcap,36,1,0.159,0.7352701822916666
1,2,satcap,37,1,0.12,0.7352701822916666
1,2,satcap,38,1,0.12,0.7352701822916666
1,2,satcap,39,1,0.11800000000000001,0.7352701822916666
1,2,satcap,40,2,0.106,0.7352701822916666
1,2,satcap,41,2,0.11699999999999999,0.7352701822916666
1,2,satcap,42,2,0.12,0.7352701822916666
1,2,satcap,43,2,0.12,0.7352701822916666
1,2,satcap,44,2,0.079,0.7352701822916666
1,2,satcap,45,2,0.154,0.3314615885416667
1,2,satcap,46,2,0.04,0.24446614583333334
1,2,satcap,47,2,0.07400000000000001,0.4944661458333333
1,2,satcap,48,2,0.04,0.7158203125
1,2,satcap,49,2,0.039,0.7158203125
1,2,satcap,50,2,0.04,0.7158203125
1,2,satcap,51,2,0.039,0.7158203125
1,2,satcap,52,2,0.04,0.7158203125
1,2,satcap,53,2,0.0,0.7158203125
1,2,satcap,54,2,0.04,0.7158203125
1,2,satcap,55,2,0.0,0.7314453125
1,2,satcap,56,2,0.04,0.7314453125
1,2,satcap,57,2,0.04,0.7314453125
1,2,satcap,58,2,0.08,0.7314453125
1,2,satcap,59,2,0.0,0.7314453125
1,2,satcap,60,3,0.073,0.7314453125
1,2,satcap,61,3,0.079,0.7314453125
1,2,satcap,62,3,0.08,0.7314453125
1,2,satcap,63,3,0.12,0.7314453125
1,2,satcap,64,3,0.159,0.7314453125
1,2,satcap,65,3,0.374,0.8538411458333334
1,2,satcap,66,3,0.4,0.84912109375
1,2,satcap,67,3,0.397,0.8817545572916666
1,2,satcap,68,3,0.41,0.8649088541666666
1,2,satcap,69,3,0.33899999999999997,0.8025716145833334
1,2,satcap,70,3,0.193,0.2938639322916667
1,2,satcap,71,3,0.11800000000000001,0.5204264322916666
1,2,satcap,72,3,0.183,0.5204264322916666
1,2,satcap,73,3,0.079,0.5204264322916666
1,2,satcap,74,3,0.158,0.6766764322916666
1,2,satcap,75,3,0.08,0.6766764322916666
1,2,satcap,76,3,0.159,0.6766764322916666
1,2,satcap,77,3,0.04,0.6766764322916666
1,2,satcap,78,3,0.079,0.6766764322916666
1,2,satcap,79,3,0.04,0.7079264322916666
2,1,raw,0,0,0.079,0.21883138020833334
2,1,raw,1,0,0.14400000000000002,0.24934895833333334
2,1,raw,2,0,0.152,0.254638671875
2,1,raw,3,0,0.14,0.24112955729166666
2,1,raw,4,0,0.191,0.519775390625
2,1,raw,5,0,0.391,0.2538248697916667
2,1,raw,6,0,0.35100000000000003,0.4647623697916667
2,1,raw,7,0,0.39299999999999996,0.4647623697916667
2,1,raw,8,0,0.35100000000000003,0.4647623697916667
2,1,raw,9,0,0.35,0.618408203125
2,1,raw,10,0,0.11800000000000001,0.618408203125
2,1,raw,11,0,0.145,0.618408203125
2,1,raw,12,0,0.11599999999999999,0.618408203125
2,1,raw,13,0,0.11699999999999999,0.618408203125
2,1,raw,14,0,0.141,0.3240559895833333
2,1,raw,15,0,0.039,0.2705078125
2,1,raw,16,0,0.154,0.5048828125
2,1,raw,17,0,0.071,0.5048828125
2,1,raw,18,0,0.039,0.5048828125
2,1,raw,19,0,0.038,0.5048828125
2,1,raw,20,1,0.0,0.5048828125
2,1,raw,21,1,0.036000000000000004,0.5048828125
2,1,raw,22,1,0.078,0.5048828125
2,1,raw,23,1,0.039,0.6715494791666666
2,1,raw,24,1,0.0,0.6715494791666666
2,1,raw,25,1,0.27399999999999997,0.6715494791666666
2,1,raw,26,1,0.036000000000000004,0.6715494791666666
2,1,raw,27,1,0.039,0.6715494791666666
2,1,raw,28,1,0.039,0.6715494791666666
2,1,raw,29,1,0.115,0.6715494791666666
2,1,raw,30,1,0.07200000000000001,0.6715494791666666
2,1,raw,31,1,0.078,0.6715494791666666
2,1,raw,32,1,0.391,0.6715494791666666
2,1,raw,33,1,0.115,0.7288411458333334
2,1,raw,34,1,0.182,0.7288411458333334
2,1,raw,35,1,0.156,0.7288411458333334
2,1,raw,36,1,0.078,0.7679036458333334
2,1,raw,37,1,0.154,0.7679036458333334
2,1,raw,38,1,0.179,0.7679036458333334
2,1,raw,39,1,0.153,0.7679036458333334
2,1,raw,40,2,0.39,0.7679036458333334
2,1,raw,41,2,0.11699999999999999,0.7679036458333334
2,1,raw,42,2,0.145,0.18839518229166666
2,1,raw,43,2,0.114,0.3915201822916667
2,1,raw,44,2,0.139,0.6519368489583334
2,1,raw,45,2,0.079,0.6519368489583334
2,1,raw,46,2,0.11900000000000001,0.6519368489583334
2,1,raw,47,2,0.039,0.693603515625
2,1,raw,48,2,0.078,0.693603515625
2,1,raw,49,2,0.039,0.693603515625
2,1,raw,50,2,0.0,0.693603515625
2,1,raw,51,2,0.039,0.693603515625
2,1,raw,52,2,0.039,0.693603515625
2,1,raw,53,2,0.038,0.693603515625
2,1,raw,54,2,0.036000000000000004,0.693603515625
2,1,raw,55,2,0.039,0.693603515625
2,1,raw,56,2,0.039,0.693603515625
2,1,raw,57,2,0.039,0.693603515625
2,1,raw,58,2,0.039,0.693603515625
2,1,raw,59,2,0.036000000000000004,0.693603515625
2,1,raw,60,3,0.34600000000000003,0.740478515625
2,1,raw,61,3,0.11699999999999999,0.740478515625
2,1,raw,62,3,0.11800000000000001,0.740478515625
2,1,raw,63,3,0.39299999999999996,0.740478515625
2,1,raw,64,3,0.32,0.740478515625
2,1,raw,65,3,0.353,0.740478515625
2,1,raw,66,3,0.39,0.740478515625
2,1,raw,67,3,0.34600000000000003,0.740478515625
2,1,raw,68,3,0.368,0.740478515625
2,1,raw,69,3,0.39,0.740478515625
2,1,raw,70,3,0.153,0.740478515625
2,1,raw,71,3,0.196,0.740478515625
2,1,raw,72,3,0.141,0.740478515625
2,1,raw,73,3,0.11699999999999999,0.740478515625
2,1,raw,74,3,0.154,0.740478515625
2,1,raw,75,3,0.107,0.740478515625
2,1,raw,76,3,0.11900000000000001,0.740478515625
2,1,raw,77,3,0.077,0.740478515625
2,1,raw,78,3,0.35100000000000003,0.740478515625
2,1,raw,79,3,0.04,0.740478515625
2,3,raw,0,0,0.11699999999999999,0.23404947916666666
2,3,raw,1,0,0.203,0.236083984375
2,3,raw,2,0,0.175,0.2654622395833333
2,3,raw,3,0,0.154,0.21451822916666666
2,3,raw,4,0,0.153,0.4488932291666667
2,3,raw,5,0,0.145,0.4669596354166667
2,3,raw,6,0,0.41700000000000004,0.46875
2,3,raw,7,0,0.155,0.2525227864583333
2,3,raw,8,0,0.39399999999999996,0.4608561197916667
2,3,raw,9,0,0.11699999999999999,0.4608561197916667
2,3,raw,10,0,0.115,0.4608561197916667
2,3,raw,11,0,0.078,0.669189453125
2,3,raw,12,0,0.105,0.669189453125
2,3,raw,13,0,0.078,0.669189453125
2,3,raw,14,0,0.078,0.669189453125
2,3,raw,15,0,0.0,0.669189453125
2,3,raw,16,0,0.07400000000000001,0.669189453125
2,3,raw,17,0,0.038,0.669189453125
2,3,raw,18,0,0.079,0.669189453125
2,3,raw,19,0,0.039,0.669189453125
2,3,raw,20,1,0.039,0.669189453125
2,3,raw,21,1,0.036000000000000004,0.2915852864583333
2,3,raw,22,1,0.039,0.22428385416666666
2,3,raw,23,1,0.039,0.4300130208333333
2,3,raw,24,1,0.039,0.4300130208333333
2,3,raw,25,1,0.27899999999999997,0.6982421875
2,3,raw,26,1,0.31,0.431640625
2,3,raw,27,1,0.318,0.7102864583333334
2,3,raw,28,1,0.345,0.431640625
2,3,raw,29,1,0.35100000000000003,0.5201822916666666
2,3,raw,30,1,0.11699999999999999,0.7415364583333334
2,3,raw,31,1,0.11800000000000001,0.7415364583333334
2,3,raw,32,1,0.07200000000000001,0.7415364583333334
2,3,raw,33,1,0.196,0.744140625
2,3,raw,34,1,0.157,0.744140625
2,3,raw,35,1,0.195,0.744140625
2,3,raw,36,1,0.14400000000000002,0.744140625
2,3,raw,37,1,0.11800000000000001,0.744140625
2,3,raw,38,1,0.11699999999999999,0.744140625
2,3,raw,39,1,0.11699999999999999,0.744140625
2,3,raw,40,2,0.11699999999999999,0.744140625
2,3,raw,41,2,0.11699999999999999,0.744140625
2,3,raw,42,2,0.11,0.744140625
2,3,raw,43,2,0.115,0.744140625
2,3,raw,44,2,0.038,0.744140625
2,3,raw,45,2,0.11800000000000001,0.744140625
2,3,raw,46,2,0.107,0.744140625
2,3,raw,47,2,0.039,0.744140625
2,3,raw,48,2,0.04,0.744140625
2,3,raw,49,2,0.039,0.744140625
2,3,raw,50,2,0.04,0.744140625
2,3,raw,51,2,0.036000000000000004,0.744140625
2,3,raw,52,2,0.039,0.744140625
2,3,raw,53,2,0.0,0.744140625
2,3,raw,54,2,0.039,0.744140625
2,3,raw,55,2,0.036000000000000004,0.744140625
2,3,raw,56,2,0.038,0.744140625
2,3,raw,57,2,0.039,0.744140625
2,3,raw,58,2,0.115,0.744140625
2,3,raw,59,2,0.107,0.744140625
2,3,raw,60,3,0.079,0.744140625
2,3,raw,61,3,0.152,0.3374837239583333
2,3,raw,62,3,0.14400000000000002,0.24055989583333334
2,3,raw,63,3,0.152,0.5113932291666666
2,3,raw,64,3,0.35600000000000004,0.5113932291666666
2,3,raw,65,3,0.195,0.5113932291666666
2,3,raw,66,3,0.145,0.6650390625
2,3,raw,67,3,0.156,0.6650390625
2,3,raw,68,3,0.193,0.6650390625
2,3,raw,69,3,0.195,0.6650390625
2,3,raw,70,3,0.141,0.6650390625
2,3,raw,71,3,0.155,0.7926432291666666
2,3,raw,72,3,0.11800000000000001,0.7926432291666666
2,3,raw,73,3,0.156,0.7926432291666666
2,3,raw,74,3,0.109,0.7926432291666666
2,3,raw,75,3,0.077,0.7926432291666666
2,3,raw,76,3,0.04,0.7926432291666666
2,3,raw,77,3,0.078,0.7926432291666666
2,3,raw,78,3,0.039,0.7926432291666666
2,3,raw,79,3,0.07400000000000001,0.7926432291666666
2,0,raw,0,0,0.078,0.24967447916666666
2,0,raw,1,0,0.106,0.234130859375
2,0,raw,2,0,0.078,0.24934895833333334
2,0,raw,3,0,0.18899999999999997,0.4811197916666667
2,0,raw,4,0,0.11699999999999999,0.24951171875
2,0,raw,5,0,0.14400000000000002,0.4083658854166667
2,0,raw,6,0,0.18899999999999997,0.62451171875
2,0,raw,7,0,0.11800000000000001,0.62451171875
2,0,raw,8,0,0.141,0.62451171875
2,0,raw,9,0,0.158,0.6531575520833334
2,0,raw,10,0,0.11800000000000001,0.6531575520833334
2,0,raw,11,0,0.11900000000000001,0.6531575520833334
2,0,raw,12,0,0.156,0.6531575520833334
2,0,raw,13,0,0.078,0.6531575520833334
2,0,raw,14,0,0.11,0.6531575520833334
2,0,raw,15,0,0.11699999999999999,0.6531575520833334
2,0,raw,16,0,0.039,0.6531575520833334
2,0,raw,17,0,0.078,0.6531575520833334
2,0,raw,18,0,0.071,0.6531575520833334
2,0,raw,19,0,0.293,0.8021647135416666
2,0,raw,20,1,0.036000000000000004,0.2738444010416667
2,0,raw,21,1,0.076,0.2776692708333333
2,0,raw,22,1,0.038,0.2769368489583333
2,0,raw,23,1,0.037000000000000005,0.2876790364583333
2,0,raw,24,1,0.038,0.219970703125
2,0,raw,25,1,0.305,1.0
2,0,raw,26,1,0.33799999999999997,1.0
2,0,raw,27,1,0.29,1.0
2,0,raw,28,1,0.29,1.0
2,0,raw,29,1,0.36700000000000005,1.0
2,0,raw,30,1,0.07200000000000001,0.23136393229166666
2,0,raw,31,1,0.079,0.4423014322916667
2,0,raw,32,1,0.11800000000000001,0.4423014322916667
2,0,raw,33,1,0.156,0.4423014322916667
2,0,raw,34,1,0.386,1.0
2,0,raw,35,1,0.156,0.4431966145833333
2,0,raw,36,1,0.11699999999999999,0.46923828125
2,0,raw,37,1,0.106,0.6984049479166666
2,0,raw,38,1,0.156,0.6984049479166666
2,0,raw,39,1,0.157,0.6984049479166666
2,0,raw,40,2,0.158,0.6984049479166666
2,0,raw,41,2,0.11900000000000001,0.6984049479166666
2,0,raw,42,2,0.157,0.6984049479166666
2,0,raw,43,2,0.366,0.8649088541666666
2,0,raw,44,2,0.152,0.24983723958333334
2,0,raw,45,2,0.154,0.4842122395833333
2,0,raw,46,2,0.07200000000000001,0.4842122395833333
2,0,raw,47,2,0.11699999999999999,0.4842122395833333
2,0,raw,48,2,0.078,0.4842122395833333
2,0,raw,49,2,0.078,0.4842122395833333
2,0,raw,50,2,0.039,0.6769205729166666
2,0,raw,51,2,0.079,0.6769205729166666
2,0,raw,52,2,0.035,0.6769205729166666
2,0,raw,53,2,0.039,0.6769205729166666
2,0,raw,54,2,0.039,0.6769205729166666
2,0,raw,55,2,0.0,0.6769205729166666
2,0,raw,56,2,0.036000000000000004,0.6769205729166666
2,0,raw,57,2,0.076,0.322021484375
2,0,raw,58,2,0.038,0.2666829427083333
2,0,raw,59,2,0.036000000000000004,0.4828287760416667
2,0,raw,60,3,0.077,0.7432454427083334
2,0,raw,61,3,0.039,0.7432454427083334
2,0,raw,62,3,0.11699999999999999,0.7432454427083334
2,0,raw,63,3,0.106,0.7432454427083334
2,0,raw,64,3,0.077,0.7432454427083334
2,0,raw,65,3,0.11699999999999999,0.7432454427083334
2,0,raw,66,3,0.10800000000000001,0.7432454427083334
2,0,raw,67,3,0.11900000000000001,0.7432454427083334
2,0,raw,68,3,0.153,0.7432454427083334
2,0,raw,69,3,0.11800000000000001,0.7432454427083334
2,0,raw,70,3,0.156,0.7432454427083334
2,0,raw,71,3,0.145,0.7432454427083334
2,0,raw,72,3,0.195,0.7432454427083334
2,0,raw,73,3,0.11699999999999999,0.7432454427083334
2,0,raw,74,3,0.11699999999999999,0.7432454427083334
2,0,raw,75,3,0.156,0.7432454427083334
2,0,raw,76,3,0.107,0.7432454427083334
2,0,raw,77,3,0.335,0.7980143229166666
2,0,raw,78,3,0.076,0.242919921875
2,0,raw,79,3,0.152,0.453857421875
2,2,raw,0,0,0.142,0.24527994791666666
2,2,raw,1,0,0.152,0.20987955729166666
2,2,raw,2,0,0.11699999999999999,0.2650553385416667
2,2,raw,3,0,0.168,0.291748046875
2,2,raw,4,0,0.177,0.2569986979166667
2,2,raw,5,0,0.11699999999999999,0.4627278645833333
2,2,raw,6,0,0.156,0.6944986979166666
2,2,raw,7,0,0.11800000000000001,0.6944986979166666
2,2,raw,8,0,0.11599999999999999,0.6944986979166666
2,2,raw,9,0,0.145,0.6944986979166666
2,2,raw,10,0,0.11900000000000001,0.6944986979166666
2,2,raw,11,0,0.156,0.6944986979166666
2,2,raw,12,0,0.079,0.6944986979166666
2,2,raw,13,0,0.11599999999999999,0.6944986979166666
2,2,raw,14,0,0.107,0.6944986979166666
2,2,raw,15,0,0.039,0.6944986979166666
2,2,raw,16,0,0.078,0.6944986979166666
2,2,raw,17,0,0.039,0.6944986979166666
2,2,raw,18,0,0.036000000000000004,0.6944986979166666
2,2,raw,19,0,0.038,0.6944986979166666
2,2,raw,20,1,0.039,0.6944986979166666
2,2,raw,21,1,0.04,0.6944986979166666
2,2,raw,22,1,0.039,0.6944986979166666
2,2,raw,23,1,0.036000000000000004,0.6944986979166666
2,2,raw,24,1,0.0,0.6944986979166666
2,2,raw,25,1,0.298,0.8321940104166666
2,2,raw,26,1,0.077,0.3047688802083333
2,2,raw,27,1,0.036000000000000004,0.24983723958333334
2,2,raw,28,1,0.077,0.4816080729166667
2,2,raw,29,1,0.11699999999999999,0.4842122395833333
2,2,raw,30,1,0.35200000000000004,1.0
2,2,raw,31,1,0.11699999999999999,0.4842122395833333
2,2,raw,32,1,0.154,0.4842122395833333
2,2,raw,33,1,0.141,0.4842122395833333
2,2,raw,34,1,0.114,0.4842122395833333
2,2,raw,35,1,0.155,0.6795247395833334
2,2,raw,36,1,0.14300000000000002,0.6795247395833334
2,2,raw,37,1,0.195,0.6795247395833334
2,2,raw,38,1,0.193,0.6795247395833334
2,2,raw,39,1,0.156,0.6795247395833334
2,2,raw,40,2,0.10400000000000001,0.6795247395833334
2,2,raw,41,2,0.36700000000000005,0.8067220052083334
2,2,raw,42,2,0.151,0.2708333333333333
2,2,raw,43,2,0.109,0.4869791666666667
2,2,raw,44,2,0.152,0.7291666666666666
2,2,raw,45,2,0.327,0.819091796875
2,2,raw,46,2,0.295,0.8807779947916666
2,2,raw,47,2,0.342,0.8324381510416666
2,2,raw,48,2,0.305,0.8065592447916666
2,2,raw,49,2,0.297,0.8671061197916666
2,2,raw,50,2,0.076,0.21834309895833334
2,2,raw,51,2,0.037000000000000005,0.4214680989583333
2,2,raw,52,2,0.038,0.6870930989583334
2,2,raw,53,2,0.078,0.6870930989583334
2,2,raw,54,2,0.039,0.6870930989583334
2,2,raw,55,2,0.036000000000000004,0.689697265625
2,2,raw,56,2,0.039,0.689697265625
2,2,raw,57,2,0.038,0.689697265625
2,2,raw,58,2,0.036000000000000004,0.689697265625
2,2,raw,59,2,0.039,0.689697265625
2,2,raw,60,3,0.078,0.7339680989583334
2,2,raw,61,3,0.079,0.7339680989583334
2,2,raw,62,3,0.11800000000000001,0.7339680989583334
2,2,raw,63,3,0.106,0.7339680989583334
2,2,raw,64,3,0.156,0.7339680989583334
2,2,raw,65,3,0.156,0.7339680989583334
2,2,raw,66,3,0.14300000000000002,0.7339680989583334
2,2,raw,67,3,0.198,0.7339680989583334
2,2,raw,68,3,0.11699999999999999,0.7339680989583334
2,2,raw,69,3,0.156,0.7339680989583334
2,2,raw,70,3,0.17600000000000002,0.775634765625
2,2,raw,71,3,0.115,0.775634765625
2,2,raw,72,3,0.158,0.775634765625
2,2,raw,73,3,0.151,0.20076497395833334
2,2,raw,74,3,0.10400000000000001,0.4559733072916667
2,2,raw,75,3,0.14,0.7085774739583334
2,2,raw,76,3,0.04,0.7085774739583334
2,2,raw,77,3,0.078,0.7085774739583334
2,2,raw,78,3,0.078,0.7085774739583334
2,2,raw,79,3,0.04,0.7085774739583334
2,1,satcap,0,0,0.075,0.22102864583333334
2,1,satcap,1,0,0.11800000000000001,0.23893229166666666
2,1,satcap,2,0,0.11800000000000001,0.244140625
2,1,satcap,3,0,0.237,0.23063151041666666
2,1,satcap,4,0,0.19399999999999998,0.50927734375
2,1,satcap,5,0,0.39799999999999996,0.24104817708333334
2,1,satcap,6,0,0.35600000000000004,0.4519856770833333
2,1,satcap,7,0,0.39399999999999996,0.4519856770833333
2,1,satcap,8,0,0.359,0.4519856770833333
2,1,satcap,9,0,0.36700000000000005,0.6056315104166666
2,1,satcap,10,0,0.12,0.6056315104166666
2,1,satcap,11,0,0.12,0.6056315104166666
2,1,satcap,12,0,0.12,0.6056315104166666
2,1,satcap,13,0,0.08,0.6056315104166666
2,1,satcap,14,0,0.11800000000000001,0.3111165364583333
2,1,satcap,15,0,0.076,0.257568359375
2,1,satcap,16,0,0.039,0.491943359375
2,1,satcap,17,0,0.04,0.491943359375
2,1,satcap,18,0,0.036000000000000004,0.491943359375
2,1,satcap,19,0,0.04,0.491943359375
2,1,satcap,20,1,0.038,0.50341796875
2,1,satcap,21,1,0.0,0.50341796875
2,1,satcap,22,1,0.04,0.50341796875
2,1,satcap,23,1,0.0,0.6700846354166666
2,1,satcap,24,1,0.04,0.6700846354166666
2,1,satcap,25,1,0.27899999999999997,0.6700846354166666
2,1,satcap,26,1,0.0,0.6700846354166666
2,1,satcap,27,1,0.037000000000000005,0.6700846354166666
2,1,satcap,28,1,0.08,0.6700846354166666
2,1,satcap,29,1,0.08,0.6700846354166666
2,1,satcap,30,1,0.08,0.6700846354166666
2,1,satcap,31,1,0.08,0.6700846354166666
2,1,satcap,32,1,0.638,0.6700846354166666
2,1,satcap,33,1,0.235,0.7273763020833334
2,1,satcap,34,1,0.159,0.7273763020833334
2,1,satcap,35,1,0.12,0.7273763020833334
2,1,satcap,36,1,0.159,0.76904296875
2,1,satcap,37,1,0.159,0.76904296875
2,1,satcap,38,1,0.12,0.76904296875
2,1,satcap,39,1,0.159,0.76904296875
2,1,satcap,40,2,0.354,0.76904296875
2,1,satcap,41,2,0.11900000000000001,0.76904296875
2,1,satcap,42,2,0.11900000000000001,0.18815104166666666
2,1,satcap,43,2,0.11900000000000001,0.3912760416666667
2,1,satcap,44,2,0.073,0.6516927083333334
2,1,satcap,45,2,0.12,0.6516927083333334
2,1,satcap,46,2,0.04,0.6516927083333334
2,1,satcap,47,2,0.078,0.693359375
2,1,satcap,48,2,0.04,0.693359375
2,1,satcap,49,2,0.04,0.693359375
2,1,satcap,50,2,0.039,0.693359375
2,1,satcap,51,2,0.0,0.693359375
2,1,satcap,52,2,0.04,0.693359375
2,1,satcap,53,2,0.039,0.693359375
2,1,satcap,54,2,0.04,0.693359375
2,1,satcap,55,2,0.0,0.693359375
2,1,satcap,56,2,0.04,0.693359375
2,1,satcap,57,2,0.04,0.693359375
2,1,satcap,58,2,0.04,0.693359375
2,1,satcap,59,2,0.039,0.693359375
2,1,satcap,60,3,0.28600000000000003,0.740234375
2,1,satcap,61,3,0.08,0.740234375
2,1,satcap,62,3,0.159,0.740234375
2,1,satcap,63,3,0.319,0.740234375
2,1,satcap,64,3,0.319,0.740234375
2,1,satcap,65,3,0.359,0.740234375
2,1,satcap,66,3,0.315,0.740234375
2,1,satcap,67,3,0.319,0.740234375
2,1,satcap,68,3,0.359,0.740234375
2,1,satcap,69,3,0.314,0.740234375
2,1,satcap,70,3,0.14300000000000002,0.740234375
2,1,satcap,71,3,0.19899999999999998,0.740234375
2,1,satcap,72,3,0.11800000000000001,0.740234375
2,1,satcap,73,3,0.159,0.740234375
2,1,satcap,74,3,0.11800000000000001,0.740234375
2,1,satcap,75,3,0.159,0.740234375
2,1,satcap,76,3,0.08,0.740234375
2,1,satcap,77,3,0.12,0.740234375
